Survived,Sex,Pclass_1,Pclass_2,Pclass_3,AgeMissed,age_norn,has_sibsp,sibsp_norm,has_parch,parch_norm,fare_norm,fare_high,fare_low,fare_mid,hascabin,Embarked_C,Embarked_Q,Embarked_S
1,1,True,False,False,0,0.3088715757728072,1,0.125,0,0.0,0.17777475888549785,True,False,False,1,True,False,False
0,0,False,False,True,1,0.36792055349407915,1,0.375,1,0.16666666666666666,0.04970768794751499,False,False,True,0,False,False,True
1,0,True,False,False,0,0.43453128926866047,1,0.125,0,0.0,0.17566830077223786,True,False,False,1,False,False,True
0,1,True,False,False,0,0.7235486303091229,0,0.0,0,0.0,0.057970539254838485,False,False,True,1,True,False,False
0,1,False,False,True,0,0.37170143252073384,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
1,1,False,False,True,0,0.10781603417944208,1,0.125,1,0.16666666666666666,0.031034733136428686,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,1,0.125,0,0.0,0.03897240290032268,False,False,True,0,False,False,True
0,1,False,False,True,0,0.2586076903744659,0,0.0,0,0.0,0.014151057562208049,False,True,False,0,False,False,True
0,1,True,False,False,0,0.6858507162603669,0,0.0,0,0.0,0.05953203526170282,False,False,True,1,False,False,True
0,1,True,False,False,0,0.8869062578537321,0,0.0,0,0.0,0.09662576327876685,True,False,False,0,True,False,False
0,1,False,False,True,0,0.2586076903744659,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.028220722145058292,False,False,True,0,True,False,False
1,0,True,False,False,0,0.6732847449107816,1,0.125,0,0.0,0.1527664244005612,True,False,False,1,True,False,False
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.029473237129564348,False,False,True,0,False,False,True
0,0,True,False,False,0,0.3088715757728072,1,0.125,1,0.3333333333333333,0.29580589980036276,True,False,False,1,False,False,True
0,1,False,False,True,0,0.2963056044232219,0,0.0,0,0.0,0.015216388212891242,False,True,False,0,False,False,True
0,1,False,False,True,0,0.20834380497612465,0,0.0,0,0.0,0.016908073949327893,False,False,True,0,False,False,True
0,0,False,False,True,0,0.2586076903744659,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
0,0,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.014891206669461744,False,True,False,0,False,True,False
0,0,False,False,True,0,0.4596632319678311,0,0.0,0,0.0,0.018713553707264782,False,False,True,0,False,False,True
1,0,True,False,False,0,0.19577783362653933,0,0.0,0,0.0,0.16883675574220638,True,False,False,1,False,False,True
0,1,True,False,False,0,0.22090977632570996,1,0.125,0,0.0,0.2125586439344078,True,False,False,1,True,False,False
1,0,False,True,False,0,0.4093993465694898,0,0.0,1,0.3333333333333333,0.050748620223090936,False,False,True,0,False,False,True
1,1,True,False,False,1,0.36792055349407915,0,0.0,0,0.0,0.051822148727810165,False,False,True,0,False,False,True
0,1,False,False,True,0,0.3465694898215632,0,0.0,0,0.0,0.04396587194327397,False,False,True,0,False,False,True
1,1,False,False,True,0,0.32143754712239253,0,0.0,0,0.0,0.11027245763075773,True,False,False,0,False,False,True
1,1,False,False,True,0,0.35913546117114853,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
1,1,True,False,False,0,0.4470972606182458,0,0.0,0,0.0,0.05130978285055781,False,False,True,1,False,False,True
1,0,True,False,False,0,0.6732847449107816,1,0.125,0,0.0,0.11594107850967697,True,False,False,0,True,False,False
0,1,False,False,True,0,0.2963056044232219,0,0.0,0,0.0,0.014630827210317115,False,True,False,0,False,False,True
0,1,True,False,False,0,0.5853229454636844,0,0.0,0,0.0,0.06640417918791278,False,False,True,1,False,False,True
1,0,False,True,False,0,0.42196531791907516,0,0.0,0,0.0,0.020494635090094415,False,False,True,1,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.04713766070721715,False,False,True,0,False,True,False
1,0,False,True,False,0,0.4470972606182458,1,0.125,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
0,1,False,False,True,0,0.39683337521990447,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
1,0,True,False,False,0,0.37170143252073384,0,0.0,0,0.0,0.18249984580226933,True,False,False,1,False,False,True
0,1,False,False,True,0,0.2711736617240513,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.014102260811993537,False,True,False,0,True,False,False
1,0,True,False,False,0,0.5476250314149284,0,0.0,1,0.16666666666666666,0.11316786160148591,True,False,False,1,True,False,False
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.014110458666029575,False,True,False,0,True,False,False
0,1,False,False,True,0,0.5036441316913798,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
1,0,False,True,False,0,0.6230208595124404,0,0.0,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
0,1,True,False,False,1,0.36792055349407915,0,0.0,0,0.0,0.4328841690069588,True,False,False,1,False,False,True
0,1,False,False,True,0,0.4847951746670017,0,0.0,0,0.0,0.015468569817999833,False,False,True,0,False,False,True
0,1,False,True,False,0,0.2837396330736366,1,0.25,1,0.16666666666666666,0.022446505098674834,False,False,True,0,False,False,True
1,0,False,True,False,0,0.01985423473234481,1,0.125,1,0.16666666666666666,0.050748620223090936,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.014110458666029575,False,True,False,0,True,False,False
0,1,False,False,True,0,0.20834380497612465,1,0.125,1,0.16666666666666666,0.014110458666029575,False,True,False,0,True,False,False
1,0,False,False,True,1,0.36792055349407915,0,0.0,1,0.3333333333333333,0.04364049521284361,False,False,True,0,True,False,False
0,0,False,False,True,0,0.37170143252073384,0,0.0,0,0.0,0.016908073949327893,False,False,True,0,False,False,True
1,0,False,True,False,0,0.08268409148027142,0,0.0,1,0.3333333333333333,0.05123658772523604,False,False,True,0,False,False,True
0,1,True,False,False,0,0.5601910027645137,0,0.0,0,0.0,0.051822148727810165,False,False,True,1,False,False,True
1,0,True,False,False,0,0.37170143252073384,0,0.0,0,0.0,0.20772776566317125,True,False,False,0,True,False,False
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.028302115124416098,False,False,True,0,False,False,True
1,0,True,False,False,0,0.2711736617240513,0,0.0,1,0.3333333333333333,0.09661756542473081,True,False,False,1,True,False,False
1,0,True,False,False,0,0.4470972606182458,0,0.0,1,0.3333333333333333,0.13858277060920984,True,False,False,1,False,False,True
0,0,False,False,True,0,0.10781603417944208,1,0.5,1,0.3333333333333333,0.06104473451835265,False,False,True,0,False,False,True
0,0,False,False,True,0,0.13294797687861273,1,0.5,1,0.3333333333333333,0.06104473451835265,False,False,True,0,False,False,True
1,1,False,True,False,0,0.39683337521990447,1,0.125,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
0,1,True,False,False,0,0.6230208595124404,1,0.125,0,0.0,0.20772776566317125,True,False,False,1,True,False,False
0,1,True,False,False,0,0.7989444584066349,0,0.0,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
1,0,False,True,False,0,0.23347574767529528,1,0.125,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
1,1,False,True,False,1,0.36792055349407915,0,0.0,0,0.0,0.02705779799394608,False,False,True,0,True,False,False
0,1,False,False,True,0,0.4093993465694898,1,0.125,1,0.16666666666666666,0.04006213192611313,False,False,True,0,False,False,True
1,1,False,True,False,0,0.09525006282985675,1,0.125,1,0.16666666666666666,0.07173122281533045,False,False,True,0,False,False,True
1,1,True,False,False,0,0.20834380497612465,0,0.0,1,0.3333333333333333,0.21642978772242535,True,False,False,1,True,False,False
0,1,False,True,False,0,0.33400351847197784,0,0.0,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015281580671177828,False,True,False,0,False,True,False
1,1,False,False,True,0,0.2711736617240513,0,0.0,0,0.0,0.014102260811993537,False,True,False,0,True,False,False
1,0,False,False,True,0,0.2711736617240513,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
0,1,True,False,False,0,0.7738125157074642,0,0.0,0,0.0,0.051822148727810165,False,False,True,0,False,False,True
1,0,True,False,False,0,0.5978889168132696,1,0.125,0,0.0,0.07729405233978466,False,False,True,1,True,False,False
0,1,True,False,False,1,0.36792055349407915,0,0.0,0,0.0,0.4440992237022602,True,False,False,0,True,False,False
1,0,True,False,False,0,0.4847951746670017,1,0.125,1,0.16666666666666666,0.1554664461834305,True,False,False,1,False,False,True
1,0,False,False,True,0,0.4470972606182458,1,0.125,0,0.0,0.033962538149299316,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
0,1,False,False,True,0,0.4973611460165871,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
0,1,False,True,False,0,0.3465694898215632,0,0.0,0,0.0,0.026350245115835676,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
0,0,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
0,1,False,False,True,0,0.2963056044232219,1,0.25,0,0.0,0.04713766070721715,False,False,True,0,False,False,True
0,1,False,False,True,0,0.23347574767529528,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
0,0,False,False,True,0,0.35913546117114853,0,0.0,1,0.6666666666666666,0.04113566043083236,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.014110458666029575,False,True,False,0,True,False,False
1,1,False,False,True,0,0.39683337521990447,0,0.0,0,0.0,0.015330377421392339,False,True,False,0,False,False,True
1,1,False,True,False,0,0.7738125157074642,0,0.0,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
1,0,True,False,False,0,0.6607187735611962,1,0.25,0,0.0,0.10048070654571319,True,False,False,1,False,False,True
1,1,True,False,False,0,0.4470972606182458,0,0.0,0,0.0,0.051504969851415845,False,False,True,1,False,False,True
1,0,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
0,1,False,False,True,0,0.19577783362653933,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
0,1,False,False,True,0,0.23347574767529528,0,0.0,0,0.0,0.028302115124416098,False,False,True,0,False,False,True
1,0,False,True,False,0,0.42196531791907516,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
1,0,True,False,False,0,0.4847951746670017,1,0.125,0,0.0,0.1091095334796455,True,False,False,1,False,False,True
0,0,False,False,True,1,0.36792055349407915,1,0.125,0,0.0,0.028220722145058292,False,False,True,0,True,False,False
1,1,False,False,True,0,0.39683337521990447,0,0.0,0,0.0,0.015468569817999833,False,False,True,0,False,False,True
1,0,False,True,False,0,0.3088715757728072,1,0.125,1,0.16666666666666666,0.05855610025741261,False,False,True,0,False,False,True
1,0,True,False,False,0,0.4847951746670017,1,0.125,1,0.16666666666666666,0.21642978772242535,True,False,False,1,True,False,False
0,1,False,True,False,0,0.6732847449107816,0,0.0,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
0,1,True,False,False,0,0.4470972606182458,0,0.0,0,0.0,0.07831878409428937,True,False,False,1,True,False,False
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.017005667449756914,False,False,True,0,True,False,False
1,0,True,False,False,0,0.22090977632570996,0,0.0,1,0.3333333333333333,0.1554664461834305,True,False,False,1,False,False,True
0,1,False,True,False,0,0.5853229454636844,0,0.0,0,0.0,0.029278050128706306,False,False,True,0,False,False,True
1,1,True,False,False,0,0.7486805730082935,1,0.125,1,0.16666666666666666,0.15458810467956932,True,False,False,1,True,False,False
0,1,False,False,True,0,0.2711736617240513,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
0,1,False,False,True,0,0.43453128926866047,0,0.0,0,0.0,0.013907073811135496,False,True,False,0,False,False,True
1,0,True,False,False,0,0.648152802211611,1,0.125,0,0.0,0.1527664244005612,True,False,False,1,True,False,False
0,1,False,False,True,0,0.5853229454636844,0,0.0,0,0.0,0.014151057562208049,False,True,False,0,False,False,True
0,0,False,False,True,1,0.36792055349407915,0,0.0,1,0.3333333333333333,0.015126992566498259,False,True,False,0,False,True,False
0,1,False,True,False,0,0.4596632319678311,1,0.125,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
0,1,False,False,True,0,0.4470972606182458,1,0.125,1,0.16666666666666666,0.04713766070721715,False,False,True,0,False,False,True
1,0,False,True,False,1,0.36792055349407915,0,0.0,0,0.0,0.06441171028315387,False,False,True,0,False,False,True
0,1,False,False,True,0,0.610454888162855,0,0.0,0,0.0,0.0,False,True,False,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.014102260811993537,False,True,False,0,True,False,False
1,1,True,False,False,0,0.610454888162855,1,0.125,0,0.0,0.11111839809247648,True,False,False,1,True,False,False
1,0,False,True,False,0,0.2963056044232219,1,0.25,1,0.16666666666666666,0.05270049023167135,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
0,1,True,False,False,1,0.36792055349407915,0,0.0,0,0.0,0.08275928836380983,True,False,False,0,False,False,True
0,1,False,False,True,0,0.5476250314149284,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
1,1,True,False,False,0,0.43453128926866047,0,0.0,0,0.0,0.051822148727810165,False,False,True,0,True,False,False
0,1,False,False,True,0,0.4470972606182458,1,0.125,0,0.0,0.030351578633425542,False,False,True,0,False,False,True
0,1,False,False,True,0,0.37170143252073384,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
1,1,True,False,False,0,0.33400351847197784,0,0.0,0,0.0,0.05953203526170282,False,False,True,0,False,False,True
1,0,False,True,False,0,0.2711736617240513,1,0.125,1,0.3333333333333333,0.08115719346076702,True,False,False,0,True,False,False
1,0,True,False,False,0,0.4973611460165871,0,0.0,0,0.0,0.2995388511917728,True,False,False,1,False,False,True
0,0,False,False,True,0,0.4847951746670017,1,0.125,1,0.8333333333333334,0.06104473451835265,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.013760683560491965,False,True,False,0,False,False,True
1,0,False,False,True,1,0.36792055349407915,1,0.125,0,0.0,0.030253985132996517,False,False,True,0,False,True,False
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015126992566498259,False,True,False,0,False,True,False
0,1,False,False,True,0,0.43453128926866047,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
1,0,False,True,False,0,0.2963056044232219,1,0.125,1,0.3333333333333333,0.12687155055772734,True,False,False,0,False,False,True
0,1,False,False,True,0,0.42196531791907516,1,0.125,1,0.16666666666666666,0.028106928123558056,False,False,True,0,False,False,True
0,0,False,False,True,0,0.32143754712239253,1,0.125,0,0.0,0.031425107138144774,False,False,True,0,False,False,True
1,0,False,True,False,0,0.04498617743151546,1,0.25,1,0.16666666666666666,0.0761229303346364,False,False,True,1,False,False,True
0,1,False,True,False,0,0.32143754712239253,0,0.0,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
0,1,False,False,True,0,0.33400351847197784,1,0.125,0,0.0,0.028212719478023115,False,False,True,0,True,False,False
1,1,True,False,False,0,0.5224930887157577,1,0.125,0,0.0,0.10257896680493714,True,False,False,1,False,False,True
1,1,False,False,True,0,0.24604171902488062,1,0.125,1,0.16666666666666666,0.030725752114070404,False,False,True,0,True,False,False
0,1,False,False,True,0,0.2586076903744659,0,0.0,0,0.0,0.015330377421392339,False,True,False,0,False,False,True
0,1,False,False,True,0,0.2586076903744659,0,0.0,0,0.0,0.031425107138144774,False,False,True,0,False,False,True
0,1,True,False,False,0,0.7612465443578789,0,0.0,0,0.0,0.06308600017332605,False,False,True,1,False,False,True
0,1,False,True,False,0,0.7109826589595376,0,0.0,0,0.0,0.024105594605968193,False,False,True,0,False,True,False
1,0,True,False,False,0,0.2586076903744659,0,0.0,0,0.0,0.15216446768991498,True,False,False,1,False,False,True
0,1,False,False,True,0,0.32143754712239253,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015094396337354966,False,True,False,0,False,True,False
1,1,True,False,False,0,1.0,0,0.0,0,0.0,0.05855610025741261,False,False,True,1,False,False,True
0,1,False,False,True,0,0.6355868308620256,0,0.0,0,0.0,0.013768881414528002,False,True,False,0,False,False,True
1,1,True,False,False,0,0.39683337521990447,0,0.0,0,0.0,0.05953203526170282,False,False,True,1,True,False,False
0,1,True,False,False,1,0.36792055349407915,0,0.0,0,0.0,0.0,False,True,False,0,False,False,True
0,0,False,False,True,0,0.10781603417944208,1,0.375,1,0.3333333333333333,0.05445717323939373,False,False,True,0,False,False,True
1,0,False,True,False,0,0.3465694898215632,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
0,1,False,False,True,0,0.39683337521990447,0,0.0,0,0.0,0.015468569817999833,False,False,True,0,False,False,True
0,1,False,True,False,0,0.38426740387031916,1,0.125,1,0.16666666666666666,0.05123658772523604,False,False,True,0,False,False,True
0,0,False,False,True,0,0.5099271173661724,0,0.0,1,0.8333333333333334,0.07746484096553544,True,False,False,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,1,0.125,0,0.0,0.031425107138144774,False,False,True,0,False,False,True
0,1,False,False,True,0,0.24604171902488062,0,0.0,0,0.0,0.015330377421392339,False,True,False,0,False,False,True
1,0,True,False,False,0,0.2963056044232219,0,0.0,0,0.0,0.13526459159462315,True,False,False,1,True,False,False
0,0,False,False,True,0,0.01985423473234481,1,0.375,1,0.3333333333333333,0.05445717323939373,False,False,True,0,False,False,True
1,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.11027245763075773,True,False,False,0,False,False,True
1,0,False,False,True,0,0.004146770545363157,1,0.25,1,0.16666666666666666,0.03758969818624431,False,False,True,0,True,False,False
1,1,True,False,False,0,0.5978889168132696,1,0.125,0,0.0,0.1497654242623688,True,False,False,1,True,False,False
0,1,False,False,True,0,0.23347574767529528,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
1,1,True,False,False,0,0.6984166876099522,0,0.0,0,0.0,0.06929138530460492,False,False,True,1,True,False,False
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.014736618564782174,False,True,False,0,False,False,True
1,0,False,False,True,0,0.2837396330736366,0,0.0,0,0.0,0.014736618564782174,False,True,False,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
1,0,False,True,False,0,0.22090977632570996,0,0.0,1,0.16666666666666666,0.04489301019734967,False,False,True,0,False,False,True
0,1,False,False,True,0,0.2586076903744659,0,0.0,0,0.0,0.01646070534336126,False,False,True,0,False,False,True
1,0,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015281580671177828,False,True,False,0,False,True,False
0,0,False,False,True,0,0.22090977632570996,0,0.0,0,0.0,0.013175122557917838,False,True,False,0,False,True,False
0,1,False,True,False,0,0.2963056044232219,1,0.25,0,0.0,0.1434624456306609,True,False,False,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015411575213749284,False,False,True,0,False,False,True
0,0,False,False,True,0,0.39683337521990447,1,0.125,1,0.16666666666666666,0.030253985132996517,False,False,True,0,False,True,False
0,1,False,True,False,0,0.2837396330736366,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
0,1,True,False,False,0,0.7235486303091229,0,0.0,1,0.3333333333333333,0.22109807522194713,True,False,False,1,True,False,False
1,1,True,False,False,0,0.6230208595124404,1,0.25,0,0.0,0.2608674266467732,True,False,False,0,False,False,True
0,1,False,False,True,0,0.4973611460165871,0,0.0,0,0.0,0.014102260811993537,False,True,False,0,True,False,False
0,1,True,False,False,0,0.5853229454636844,0,0.0,0,0.0,0.04994347384455151,False,False,True,1,False,False,True
0,1,False,False,True,0,0.4470972606182458,0,0.0,0,0.0,0.014630827210317115,False,True,False,0,False,False,True
1,1,False,False,True,0,0.24604171902488062,1,0.125,0,0.0,0.015468569817999833,False,False,True,0,False,False,True
0,1,False,True,False,0,0.39683337521990447,1,0.25,0,0.0,0.1434624456306609,True,False,False,0,False,False,True
0,1,False,True,False,0,0.3088715757728072,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
0,1,False,False,True,0,0.5350590600653431,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
1,0,True,False,False,1,0.36792055349407915,1,0.125,0,0.0,0.10149724044618187,True,False,False,1,False,False,True
1,0,False,True,False,0,0.4973611460165871,1,0.125,1,0.16666666666666666,0.0761229303346364,False,False,True,0,False,False,True
0,1,True,False,False,0,0.38426740387031916,1,0.125,0,0.0,0.10149724044618187,True,False,False,1,False,False,True
0,1,False,True,False,0,0.8743402865041467,0,0.0,0,0.0,0.020494635090094415,False,False,True,0,False,False,True
1,1,False,True,False,0,0.38426740387031916,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
0,1,False,True,False,1,0.36792055349407915,0,0.0,0,0.0,0.0,False,True,False,0,False,False,True
0,1,False,False,True,0,0.22090977632570996,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
0,1,False,False,True,0,0.3025885900980146,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
1,0,False,False,True,0,0.22090977632570996,0,0.0,0,0.0,0.019209719063445922,False,False,True,0,False,False,True
0,0,False,False,True,0,0.5350590600653431,1,0.125,1,1.0,0.09154270340242172,True,False,False,0,False,False,True
1,1,True,False,False,0,0.4470972606182458,0,0.0,1,0.16666666666666666,1.0,True,False,False,1,True,False,False
0,0,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.01588334219482317,False,False,True,0,False,True,False
1,1,True,False,False,0,0.33400351847197784,0,0.0,0,0.0,0.1497654242623688,True,False,False,1,True,False,False
0,1,False,False,True,0,0.24604171902488062,0,0.0,0,0.0,0.01800600082915438,False,False,True,0,False,False,True
0,1,False,False,True,0,0.17064589092736868,1,0.625,1,0.3333333333333333,0.09154270340242172,True,False,False,0,False,False,True
0,1,False,True,False,0,0.7486805730082935,1,0.125,1,0.16666666666666666,0.0761229303346364,False,False,True,0,False,False,True
0,1,False,True,False,0,0.3088715757728072,1,0.125,1,0.3333333333333333,0.08115719346076702,True,False,False,0,True,False,False
0,1,False,False,True,0,0.17064589092736868,1,0.5,1,0.16666666666666666,0.07746484096553544,True,False,False,0,False,False,True
0,1,False,False,True,0,0.23347574767529528,0,0.0,0,0.0,0.019852079483269742,False,False,True,0,False,False,True
0,1,False,False,True,0,0.22090977632570996,0,0.0,0,0.0,0.015216388212891242,False,True,False,0,False,False,True
1,0,True,False,False,0,0.18321186227695402,0,0.0,1,0.16666666666666666,0.41250332793836464,True,False,False,1,False,False,True
1,1,True,False,False,0,0.38426740387031916,1,0.125,0,0.0,0.11125659048908397,True,False,False,1,False,False,True
1,0,False,False,True,0,0.04498617743151546,0,0.0,1,0.16666666666666666,0.026187654344120927,False,False,True,0,True,False,False
1,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.11027245763075773,True,False,False,0,False,False,True
0,1,False,False,True,0,0.3088715757728072,0,0.0,0,0.0,0.014102260811993537,False,True,False,0,True,False,False
0,1,True,False,False,0,0.7486805730082935,0,0.0,0,0.0,0.051822148727810165,False,False,True,0,False,False,True
0,1,False,True,False,0,0.648152802211611,0,0.0,0,0.0,0.026350245115835676,False,False,True,0,False,False,True
0,1,False,False,True,0,0.5476250314149284,0,0.0,0,0.0,0.015712553569072387,False,False,True,0,False,False,True
1,0,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.015094396337354966,False,True,False,0,False,True,False
0,1,True,False,False,0,0.610454888162855,1,0.125,1,0.16666666666666666,0.21642978772242535,True,False,False,1,True,False,False
0,1,False,False,True,0,0.5224930887157577,0,0.0,0,0.0,0.014931805565640218,False,True,False,1,False,False,True
1,0,True,False,False,0,0.22090977632570996,1,0.125,0,0.0,0.4440992237022602,True,False,False,1,True,False,False
1,1,True,False,False,0,0.43453128926866047,0,0.0,0,0.0,0.05130978285055781,False,False,True,1,False,False,True
0,0,False,False,True,0,0.22090977632570996,0,0.0,1,0.16666666666666666,0.028212719478023115,False,False,True,0,True,False,False
0,1,False,False,True,0,0.3088715757728072,0,0.0,0,0.0,0.01511079204542704,False,True,False,0,False,True,False
0,1,False,False,True,0,0.32143754712239253,1,0.125,0,0.0,0.015330377421392339,False,True,False,0,False,False,True
0,1,False,True,False,0,0.4847951746670017,0,0.0,0,0.0,0.050748620223090936,False,False,True,0,False,False,True
1,0,False,True,False,0,0.5601910027645137,0,0.0,0,0.0,0.026350245115835676,False,False,True,0,False,False,True
1,1,True,False,False,0,0.5224930887157577,0,0.0,0,0.0,0.05130978285055781,False,False,True,1,False,False,True
1,0,True,False,False,0,0.2711736617240513,0,0.0,0,0.0,0.29580589980036276,True,False,False,0,False,False,True
1,1,False,False,True,1,0.36792055349407915,1,0.125,1,0.16666666666666666,0.029757819776815374,False,False,True,0,True,False,False
1,0,True,False,False,0,0.2963056044232219,0,0.0,0,0.0,0.09662576327876685,True,False,False,1,True,False,False
0,1,True,False,False,1,0.36792055349407915,0,0.0,0,0.0,0.051822148727810165,False,False,True,1,False,False,True
1,1,True,False,False,0,0.5978889168132696,1,0.125,0,0.0,0.10149724044618187,True,False,False,1,False,False,True
0,1,False,False,True,0,0.35913546117114853,0,0.0,0,0.0,0.018510168852370702,False,False,True,0,False,False,True
0,1,False,True,False,0,0.648152802211611,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
0,1,False,False,True,0,0.23347574767529528,0,0.0,0,0.0,0.014931805565640218,False,True,False,1,False,False,True
1,0,True,False,False,0,0.4722292033174164,0,0.0,0,0.0,0.4440992237022602,True,False,False,1,True,False,False
1,0,False,True,False,0,0.33400351847197784,0,0.0,0,0.0,0.020494635090094415,False,False,True,1,False,False,True
0,1,False,False,True,1,0.36792055349407915,0,0.0,0,0.0,0.030253985132996517,False,False,True,0,False,True,False
0,1,False,False,True,0,0.4093993465694898,0,0.0,0,0.0,0.015175789316712771,False,True,False,0,False,False,True
1,0,False,True,False,0,0.0701181201306861,0,0.0,1,0.16666666666666666,0.06441171028315387,False,False,True,0,False,False,True
0,1,False,False,True,0,0.20834380497612465,1,0.125,0,0.0,0.013768881414528002,False,True,False,0,False,False,True
0,1,False,True,False,0,0.42196531791907516,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
0,1,False,True,False,0,0.6230208595124404,0,0.0,0,0.0,0.025374310111545468,False,False,True,0,False,False,True
1,1,True,False,False,0,0.33400351847197784,1,0.125,0,0.0,0.10364429745562033,True,False,False,1,False,False,True
0,1,False,False,True,0,0.24604171902488062,0,0.0,0,0.0,0.016908073949327893,False,False,True,0,False,False,True
1,0,False,True,False,0,0.37170143252073384,1,0.375,0,0.0,0.04098927018018883,False,False,True,0,False,False,True
